Min_Support,Min_Confidence,Itemset,Support
0.05,0.3,"{'frozen vegetables', 'white bread'}",0.009748589020010261
0.05,0.3,"{'white bread', 'other vegetables'}",0.03642893791688045
0.05,0.3,"{'white bread', 'frozen meals'}",0.007696254489481785
0.05,0.3,"{'white bread', 'root vegetables'}",0.02616726526423807
0.05,0.3,"{'bottled water', 'white bread'}",0.02129297075423294
0.05,0.3,"{'white bread', 'domestic eggs'}",0.013596716264751155
0.05,0.3,"{'candy', 'white bread'}",0.005900461775269369
0.05,0.3,"{'napkins', 'white bread'}",0.008465879938429965
0.05,0.3,"{'meat', 'white bread'}",0.008465879938429965
0.05,0.3,"{'hard cheese', 'white bread'}",0.004617752693689072
0.05,0.3,"{'whipped/sour cream', 'tropical fruit'}",0.0418163160595177
0.05,0.3,"{'whipped/sour cream', 'frozen vegetables'}",0.020010261672652643
0.05,0.3,"{'whipped/sour cream', 'other vegetables'}",0.06695741405849154
0.05,0.3,"{'whipped/sour cream', 'frozen meals'}",0.011287839917906618
0.05,0.3,"{'whipped/sour cream', 'root vegetables'}",0.04027706516162134
0.05,0.3,"{'whipped/sour cream', 'bottled water'}",0.03540277065161621
0.05,0.3,"{'whipped/sour cream', 'domestic eggs'}",0.02129297075423294
0.05,0.3,"{'whipped/sour cream', 'candy'}",0.011287839917906618
0.05,0.3,"{'whipped/sour cream', 'napkins'}",0.014622883530015392
0.05,0.3,"{'whipped/sour cream', 'meat'}",0.013083632632119035
0.05,0.3,"{'whipped/sour cream', 'hard cheese'}",0.009492047203694202
0.05,0.3,"{'tropical fruit', 'frozen meals'}",0.017701385325808106
0.05,0.3,"{'tropical fruit', 'bottled water'}",0.05643919958953309
0.05,0.3,"{'tropical fruit', 'candy'}",0.01616213442791175
0.05,0.3,"{'tropical fruit', 'napkins'}",0.022575679835813236
0.05,0.3,"{'tropical fruit', 'meat'}",0.01718830169317599
0.05,0.3,"{'tropical fruit', 'hard cheese'}",0.014879425346331451
0.05,0.3,"{'frozen vegetables', 'frozen meals'}",0.008722421754746024
0.05,0.3,"{'bottled water', 'frozen vegetables'}",0.02668034889687019
0.05,0.3,"{'frozen vegetables', 'domestic eggs'}",0.01539250897896357
0.05,0.3,"{'frozen vegetables', 'candy'}",0.006926629040533607
0.05,0.3,"{'napkins', 'frozen vegetables'}",0.012057465366854798
0.05,0.3,"{'meat', 'frozen vegetables'}",0.007952796305797845
0.05,0.3,"{'hard cheese', 'frozen vegetables'}",0.007696254489481785
0.05,0.3,"{'frozen meals', 'other vegetables'}",0.027706516162134428
0.05,0.3,"{'domestic eggs', 'other vegetables'}",0.05438686505900462
0.05,0.3,"{'napkins', 'other vegetables'}",0.0336069779374038
0.05,0.3,"{'meat', 'other vegetables'}",0.028219599794766546
0.05,0.3,"{'hard cheese', 'other vegetables'}",0.025654181631605953
0.05,0.3,"{'bottled water', 'frozen meals'}",0.01539250897896357
0.05,0.3,"{'domestic eggs', 'frozen meals'}",0.01026167265264238
0.05,0.3,"{'candy', 'frozen meals'}",0.004361210877373012
0.05,0.3,"{'napkins', 'frozen meals'}",0.007183170856849667
0.05,0.3,"{'meat', 'frozen meals'}",0.005900461775269369
0.05,0.3,"{'hard cheese', 'frozen meals'}",0.0030785017957927143
0.05,0.3,"{'bottled water', 'root vegetables'}",0.05413032324268856
0.05,0.3,"{'candy', 'root vegetables'}",0.013853258081067214
0.05,0.3,"{'napkins', 'root vegetables'}",0.022832221652129298
0.05,0.3,"{'meat', 'root vegetables'}",0.018727552591072345
0.05,0.3,"{'hard cheese', 'root vegetables'}",0.016418676244227808
0.05,0.3,"{'bottled water', 'domestic eggs'}",0.03078501795792714
0.05,0.3,"{'bottled water', 'napkins'}",0.02103642893791688
0.05,0.3,"{'bottled water', 'meat'}",0.015135967162647512
0.05,0.3,"{'bottled water', 'hard cheese'}",0.014109799897383273
0.05,0.3,"{'candy', 'domestic eggs'}",0.007696254489481785
0.05,0.3,"{'napkins', 'domestic eggs'}",0.011544381734222679
0.05,0.3,"{'meat', 'domestic eggs'}",0.013083632632119035
0.05,0.3,"{'hard cheese', 'domestic eggs'}",0.008465879938429965
0.05,0.3,"{'napkins', 'candy'}",0.004617752693689072
0.05,0.3,"{'meat', 'candy'}",0.0030785017957927143
0.05,0.3,"{'hard cheese', 'candy'}",0.004617752693689072
0.05,0.3,"{'napkins', 'meat'}",0.00513083632632119
0.05,0.3,"{'napkins', 'hard cheese'}",0.0048742945100051305
0.05,0.3,"{'hard cheese', 'meat'}",0.0038481272447408927
0.05,0.3,"{'butter milk', 'yogurt'}",0.020010261672652643
0.05,0.3,"{'yogurt', 'bottled beer'}",0.04874294510005131
0.05,0.3,"{'butter milk', 'canned beer'}",0.011800923550538737
0.05,0.3,"{'canned beer', 'bottled beer'}",0.029758850692662903
0.05,0.3,"{'canned beer', 'hamburger meat'}",0.013340174448435094
0.05,0.3,"{'butter milk', 'sausage'}",0.012314007183170857
0.05,0.3,"{'sausage', 'bottled beer'}",0.039763981528989224
0.05,0.3,"{'sausage', 'hamburger meat'}",0.017957927142124165
0.05,0.3,"{'whole milk', 'hamburger meat'}",0.045407901487942534
0.05,0.3,"{'butter milk', 'rolls/buns'}",0.02539763981528989
0.05,0.3,"{'rolls/buns', 'hamburger meat'}",0.0323242688558235
0.05,0.3,"{'butter milk', 'bottled beer'}",0.010005130836326322
0.05,0.3,"{'butter milk', 'hamburger meat'}",0.007439712673165726
0.05,0.3,"{'bottled beer', 'hamburger meat'}",0.017444843509492047
0.05,0.3,"{'fruit/vegetable juice', 'whole milk'}",0.062339661364802464
0.05,0.3,"{'salty snack', 'rolls/buns'}",0.030271934325295024
0.05,0.3,"{'beef', 'salty snack'}",0.009748589020010261
0.05,0.3,"{'salty snack', 'chocolate'}",0.0061570035915854285
0.05,0.3,"{'salty snack', 'citrus fruit'}",0.014109799897383273
0.05,0.3,"{'fruit/vegetable juice', 'salty snack'}",0.011031298101590559
0.05,0.3,"{'fruit/vegetable juice', 'rolls/buns'}",0.05361723961005644
0.05,0.3,"{'beef', 'chocolate'}",0.014622883530015392
0.05,0.3,"{'beef', 'citrus fruit'}",0.028989225243714726
0.05,0.3,"{'beef', 'fruit/vegetable juice'}",0.019497178040020522
0.05,0.3,"{'citrus fruit', 'chocolate'}",0.018984094407388404
0.05,0.3,"{'fruit/vegetable juice', 'chocolate'}",0.014366341713699333
0.05,0.3,"{'fruit/vegetable juice', 'citrus fruit'}",0.02719343252950231
0.05,0.3,"{'frankfurter', 'oil'}",0.006413545407901488
0.05,0.3,"{'rolls/buns', 'oil'}",0.020266803488968702
0.05,0.3,"{'bottled beer', 'pip fruit'}",0.033350436121087734
0.05,0.3,"{'chicken', 'pip fruit'}",0.020010261672652643
0.05,0.3,"{'oil', 'pip fruit'}",0.01051821446895844
0.05,0.3,"{'UHT-milk', 'bottled beer'}",0.014879425346331451
0.05,0.3,"{'bottled beer', 'oil'}",0.012057465366854798
0.05,0.3,"{'chicken', 'UHT-milk'}",0.01051821446895844
0.05,0.3,"{'chicken', 'oil'}",0.007183170856849667
0.05,0.3,"{'UHT-milk', 'oil'}",0.005643919958953309
0.05,0.3,"{'beef', 'yogurt'}",0.038481272447408926
0.05,0.3,"{'soda', 'other vegetables'}",0.1241662390969728
0.05,0.3,"{'soda', 'shopping bags'}",0.064648537711647
0.05,0.3,"{'soda', 'brown bread'}",0.04720369420215495
0.05,0.3,"{'rolls/buns', 'dessert'}",0.03540277065161621
0.05,0.3,"{'beef', 'other vegetables'}",0.05079527963057978
0.05,0.3,"{'beef', 'root vegetables'}",0.03309389430477168
0.05,0.3,"{'beef', 'shopping bags'}",0.019497178040020522
0.05,0.3,"{'beef', 'dessert'}",0.008722421754746024
0.05,0.3,"{'beef', 'brown bread'}",0.018984094407388404
0.05,0.3,"{'dessert', 'other vegetables'}",0.03591585428424833
0.05,0.3,"{'brown bread', 'other vegetables'}",0.05977424320164187
0.05,0.3,"{'shopping bags', 'dessert'}",0.01590559261159569
0.05,0.3,"{'dessert', 'brown bread'}",0.017444843509492047
0.05,0.3,"{'curd', 'butter milk'}",0.006926629040533607
0.05,0.3,"{'curd', 'root vegetables'}",0.030015392508978965
0.05,0.3,"{'curd', 'domestic eggs'}",0.018214468958440224
0.05,0.3,"{'curd', 'berries'}",0.01026167265264238
0.05,0.3,"{'curd', 'long life bakery product'}",0.008722421754746024
0.05,0.3,"{'curd', 'beverages'}",0.01026167265264238
0.05,0.3,"{'butter milk', 'root vegetables'}",0.01693175987685993
0.05,0.3,"{'butter milk', 'domestic eggs'}",0.011287839917906618
0.05,0.3,"{'berries', 'butter milk'}",0.007183170856849667
0.05,0.3,"{'butter milk', 'long life bakery product'}",0.006413545407901488
0.05,0.3,"{'butter milk', 'beverages'}",0.007183170856849667
0.05,0.3,"{'berries', 'root vegetables'}",0.021549512570549
0.05,0.3,"{'long life bakery product', 'root vegetables'}",0.01718830169317599
0.05,0.3,"{'beverages', 'root vegetables'}",0.01693175987685993
0.05,0.3,"{'berries', 'domestic eggs'}",0.013083632632119035
0.05,0.3,"{'long life bakery product', 'domestic eggs'}",0.01026167265264238
0.05,0.3,"{'beverages', 'domestic eggs'}",0.009235505387378143
0.05,0.3,"{'berries', 'long life bakery product'}",0.006926629040533607
0.05,0.3,"{'berries', 'beverages'}",0.0061570035915854285
0.05,0.3,"{'long life bakery product', 'beverages'}",0.0038481272447408927
0.05,0.3,"{'yogurt', 'butter'}",0.044894817855310416
0.05,0.3,"{'yogurt', 'frozen meals'}",0.02077988712160082
0.05,0.3,"{'canned beer', 'butter'}",0.024628014366341714
0.05,0.3,"{'canned beer', 'frozen meals'}",0.012057465366854798
0.05,0.3,"{'canned beer', 'newspapers'}",0.028219599794766546
0.05,0.3,"{'butter', 'rolls/buns'}",0.049512570548999484
0.05,0.3,"{'rolls/buns', 'newspapers'}",0.05720882503848127
0.05,0.3,"{'butter', 'frozen meals'}",0.009748589020010261
0.05,0.3,"{'shopping bags', 'butter'}",0.025141097998973832
0.05,0.3,"{'butter', 'newspapers'}",0.023088763468445357
0.05,0.3,"{'shopping bags', 'frozen meals'}",0.011031298101590559
0.05,0.3,"{'newspapers', 'frozen meals'}",0.01051821446895844
0.05,0.3,"{'shopping bags', 'newspapers'}",0.030015392508978965
0.05,0.3,"{'curd', 'yogurt'}",0.04027706516162134
0.05,0.3,"{'sliced cheese', 'yogurt'}",0.018471010774756286
0.05,0.3,"{'curd', 'tropical fruit'}",0.03642893791688045
0.05,0.3,"{'curd', 'butter'}",0.01616213442791175
0.05,0.3,"{'curd', 'sliced cheese'}",0.006413545407901488
0.05,0.3,"{'tropical fruit', 'sliced cheese'}",0.011544381734222679
0.05,0.3,"{'sliced cheese', 'butter'}",0.006926629040533607
0.05,0.3,"{'napkins', 'sausage'}",0.018984094407388404
0.05,0.3,"{'fruit/vegetable juice', 'sausage'}",0.030528476141611083
0.05,0.3,"{'whipped/sour cream', 'fruit/vegetable juice'}",0.020010261672652643
0.05,0.3,"{'beef', 'napkins'}",0.010005130836326322
0.05,0.3,"{'napkins', 'fruit/vegetable juice'}",0.01026167265264238
0.05,0.3,"{'yogurt', 'white bread'}",0.028476141611082608
0.05,0.3,"{'whipped/sour cream', 'yogurt'}",0.04797331965110313
0.05,0.3,"{'chicken', 'yogurt'}",0.0310415597742432
0.05,0.3,"{'yogurt', 'specialty bar'}",0.019240636223704463
0.05,0.3,"{'berries', 'yogurt'}",0.024371472550025655
0.05,0.3,"{'chicken', 'sausage'}",0.023601847101077475
0.05,0.3,"{'sausage', 'domestic eggs'}",0.03155464340687532
0.05,0.3,"{'sausage', 'specialty bar'}",0.014622883530015392
0.05,0.3,"{'berries', 'sausage'}",0.017957927142124165
0.05,0.3,"{'soda', 'frozen meals'}",0.02077988712160082
0.05,0.3,"{'soda', 'bottled beer'}",0.05515649050795279
0.05,0.3,"{'soda', 'chicken'}",0.0336069779374038
0.05,0.3,"{'soda', 'specialty bar'}",0.019240636223704463
0.05,0.3,"{'soda', 'berries'}",0.028219599794766546
0.05,0.3,"{'bottled beer', 'white bread'}",0.016675218060543867
0.05,0.3,"{'chicken', 'white bread'}",0.011800923550538737
0.05,0.3,"{'specialty bar', 'white bread'}",0.005643919958953309
0.05,0.3,"{'berries', 'white bread'}",0.009235505387378143
0.05,0.3,"{'curd', 'frozen meals'}",0.008722421754746024
0.05,0.3,"{'curd', 'bottled beer'}",0.023088763468445357
0.05,0.3,"{'curd', 'chicken'}",0.01564905079527963
0.05,0.3,"{'curd', 'specialty bar'}",0.007696254489481785
0.05,0.3,"{'whipped/sour cream', 'bottled beer'}",0.029245767060030785
0.05,0.3,"{'whipped/sour cream', 'chicken'}",0.017701385325808106
0.05,0.3,"{'whipped/sour cream', 'specialty bar'}",0.009748589020010261
0.05,0.3,"{'whipped/sour cream', 'berries'}",0.01616213442791175
0.05,0.3,"{'rolls/buns', 'domestic eggs'}",0.052591072344792204
0.05,0.3,"{'berries', 'rolls/buns'}",0.028989225243714726
0.05,0.3,"{'bottled beer', 'frozen meals'}",0.011544381734222679
0.05,0.3,"{'chicken', 'frozen meals'}",0.008209338122113904
0.05,0.3,"{'specialty bar', 'frozen meals'}",0.0048742945100051305
0.05,0.3,"{'berries', 'frozen meals'}",0.004617752693689072
0.05,0.3,"{'bottled beer', 'root vegetables'}",0.04284248332478194
0.05,0.3,"{'chicken', 'root vegetables'}",0.024371472550025655
0.05,0.3,"{'specialty bar', 'root vegetables'}",0.012314007183170857
0.05,0.3,"{'bottled beer', 'domestic eggs'}",0.024884556182657773
0.05,0.3,"{'specialty bar', 'bottled beer'}",0.008722421754746024
0.05,0.3,"{'berries', 'bottled beer'}",0.016675218060543867
0.05,0.3,"{'chicken', 'domestic eggs'}",0.01564905079527963
0.05,0.3,"{'chicken', 'specialty bar'}",0.005900461775269369
0.05,0.3,"{'berries', 'chicken'}",0.007696254489481785
0.05,0.3,"{'specialty bar', 'domestic eggs'}",0.010005130836326322
0.05,0.3,"{'berries', 'specialty bar'}",0.004361210877373012
0.05,0.3,"{'coffee', 'canned beer'}",0.02103642893791688
0.05,0.3,"{'canned beer', 'UHT-milk'}",0.014879425346331451
0.05,0.3,"{'ham', 'canned beer'}",0.01590559261159569
0.05,0.3,"{'canned beer', 'cream cheese '}",0.014366341713699333
0.05,0.3,"{'shopping bags', 'coffee'}",0.017957927142124165
0.05,0.3,"{'shopping bags', 'UHT-milk'}",0.016675218060543867
0.05,0.3,"{'shopping bags', 'ham'}",0.012827090815802977
0.05,0.3,"{'shopping bags', 'cream cheese '}",0.020010261672652643
0.05,0.3,"{'coffee', 'ham'}",0.007183170856849667
0.05,0.3,"{'coffee', 'cream cheese '}",0.013853258081067214
0.05,0.3,"{'ham', 'UHT-milk'}",0.004361210877373012
0.05,0.3,"{'UHT-milk', 'cream cheese '}",0.01051821446895844
0.05,0.3,"{'ham', 'cream cheese '}",0.007183170856849667
0.05,0.3,"{'fruit/vegetable juice', 'yogurt'}",0.04079014879425346
0.05,0.3,"{'yogurt', 'long life bakery product'}",0.02052334530528476
0.05,0.3,"{'whipped/sour cream', 'canned beer'}",0.028219599794766546
0.05,0.3,"{'canned beer', 'dessert'}",0.014366341713699333
0.05,0.3,"{'canned beer', 'candy'}",0.012057465366854798
0.05,0.3,"{'canned beer', 'citrus fruit'}",0.034120061570035914
0.05,0.3,"{'fruit/vegetable juice', 'canned beer'}",0.024371472550025655
0.05,0.3,"{'canned beer', 'long life bakery product'}",0.011544381734222679
0.05,0.3,"{'sausage', 'butter'}",0.032837352488455616
0.05,0.3,"{'sausage', 'dessert'}",0.022062596203181118
0.05,0.3,"{'sausage', 'candy'}",0.012827090815802977
0.05,0.3,"{'sausage', 'citrus fruit'}",0.039250897896357106
0.05,0.3,"{'sausage', 'long life bakery product'}",0.017957927142124165
0.05,0.3,"{'whipped/sour cream', 'salty snack'}",0.011287839917906618
0.05,0.3,"{'salty snack', 'butter'}",0.012570548999486916
0.05,0.3,"{'salty snack', 'root vegetables'}",0.02077988712160082
0.05,0.3,"{'salty snack', 'dessert'}",0.005900461775269369
0.05,0.3,"{'salty snack', 'candy'}",0.004361210877373012
0.05,0.3,"{'salty snack', 'long life bakery product'}",0.004361210877373012
0.05,0.3,"{'whipped/sour cream', 'butter'}",0.02103642893791688
0.05,0.3,"{'whipped/sour cream', 'dessert'}",0.01539250897896357
0.05,0.3,"{'whipped/sour cream', 'citrus fruit'}",0.029502308876346844
0.05,0.3,"{'whipped/sour cream', 'long life bakery product'}",0.0107747562852745
0.05,0.3,"{'long life bakery product', 'rolls/buns'}",0.02744997434581837
0.05,0.3,"{'butter', 'root vegetables'}",0.03309389430477168
0.05,0.3,"{'butter', 'dessert'}",0.011031298101590559
0.05,0.3,"{'candy', 'butter'}",0.007952796305797845
0.05,0.3,"{'butter', 'citrus fruit'}",0.026936890713186248
0.05,0.3,"{'fruit/vegetable juice', 'butter'}",0.019497178040020522
0.05,0.3,"{'long life bakery product', 'butter'}",0.008978963571062083
0.05,0.3,"{'root vegetables', 'citrus fruit'}",0.045664443304258596
0.05,0.3,"{'fruit/vegetable juice', 'root vegetables'}",0.03873781426372499
0.05,0.3,"{'candy', 'dessert'}",0.005900461775269369
0.05,0.3,"{'dessert', 'citrus fruit'}",0.018214468958440224
0.05,0.3,"{'fruit/vegetable juice', 'dessert'}",0.012314007183170857
0.05,0.3,"{'long life bakery product', 'dessert'}",0.0061570035915854285
0.05,0.3,"{'fruit/vegetable juice', 'candy'}",0.008465879938429965
0.05,0.3,"{'long life bakery product', 'candy'}",0.004361210877373012
0.05,0.3,"{'long life bakery product', 'citrus fruit'}",0.013853258081067214
0.05,0.3,"{'fruit/vegetable juice', 'long life bakery product'}",0.011800923550538737
0.05,0.3,"{'whole milk', 'pork'}",0.06695741405849154
0.05,0.3,"{'rolls/buns', 'pork'}",0.04746023601847101
0.05,0.3,"{'bottled water', 'hamburger meat'}",0.020010261672652643
0.05,0.3,"{'bottled water', 'pork'}",0.028219599794766546
0.05,0.3,"{'pork', 'hamburger meat'}",0.012314007183170857
0.05,0.3,"{'canned beer', 'specialty chocolate'}",0.011031298101590559
0.05,0.3,"{'canned beer', 'sugar'}",0.01616213442791175
0.05,0.3,"{'bottled water', 'canned beer'}",0.03950743971267317
0.05,0.3,"{'onions', 'canned beer'}",0.01616213442791175
0.05,0.3,"{'soda', 'specialty chocolate'}",0.022832221652129298
0.05,0.3,"{'soda', 'sugar'}",0.02616726526423807
0.05,0.3,"{'soda', 'butter'}",0.0443817342226783
0.05,0.3,"{'soda', 'bottled water'}",0.07619291944586967
0.05,0.3,"{'soda', 'onions'}",0.025910723447922012
0.05,0.3,"{'rolls/buns', 'specialty chocolate'}",0.020010261672652643
0.05,0.3,"{'sugar', 'rolls/buns'}",0.02719343252950231
0.05,0.3,"{'specialty chocolate', 'root vegetables'}",0.013596716264751155
0.05,0.3,"{'bottled water', 'specialty chocolate'}",0.01616213442791175
0.05,0.3,"{'onions', 'specialty chocolate'}",0.005900461775269369
0.05,0.3,"{'sugar', 'root vegetables'}",0.018727552591072345
0.05,0.3,"{'bottled water', 'sugar'}",0.020010261672652643
0.05,0.3,"{'onions', 'sugar'}",0.00538737814263725
0.05,0.3,"{'bottled water', 'butter'}",0.03309389430477168
0.05,0.3,"{'onions', 'butter'}",0.01051821446895844
0.05,0.3,"{'bottled water', 'onions'}",0.01564905079527963
0.05,0.3,"{'ham', 'dessert'}",0.005900461775269369
0.05,0.3,"{'berries', 'other vegetables'}",0.03694202154951257
0.05,0.3,"{'beverages', 'other vegetables'}",0.028732683427398667
0.05,0.3,"{'cream cheese ', 'other vegetables'}",0.03950743971267317
0.05,0.3,"{'ice cream', 'other vegetables'}",0.022575679835813236
0.05,0.3,"{'berries', 'cream cheese '}",0.007439712673165726
0.05,0.3,"{'berries', 'ice cream'}",0.00538737814263725
0.05,0.3,"{'beverages', 'cream cheese '}",0.006413545407901488
0.05,0.3,"{'beverages', 'ice cream'}",0.0030785017957927143
0.05,0.3,"{'ice cream', 'cream cheese '}",0.005643919958953309
0.05,0.3,"{'yogurt', 'cream cheese '}",0.028989225243714726
0.05,0.3,"{'yogurt', 'ice cream'}",0.01718830169317599
0.05,0.3,"{'pastry', 'white bread'}",0.01693175987685993
0.05,0.3,"{'whipped/sour cream', 'pastry'}",0.02744997434581837
0.05,0.3,"{'butter', 'pastry'}",0.025910723447922012
0.05,0.3,"{'berries', 'pastry'}",0.018214468958440224
0.05,0.3,"{'pastry', 'cream cheese '}",0.018471010774756286
0.05,0.3,"{'pastry', 'ice cream'}",0.011800923550538737
0.05,0.3,"{'whole milk', 'newspapers'}",0.07234479220112879
0.05,0.3,"{'berries', 'whole milk'}",0.039250897896357106
0.05,0.3,"{'whole milk', 'cream cheese '}",0.04771677783478707
0.05,0.3,"{'whole milk', 'ice cream'}",0.030271934325295024
0.05,0.3,"{'soda', 'newspapers'}",0.049769112365315546
0.05,0.3,"{'soda', 'cream cheese '}",0.030015392508978965
0.05,0.3,"{'soda', 'ice cream'}",0.018727552591072345
0.05,0.3,"{'butter', 'white bread'}",0.013340174448435094
0.05,0.3,"{'shopping bags', 'white bread'}",0.018984094407388404
0.05,0.3,"{'newspapers', 'white bread'}",0.016418676244227808
0.05,0.3,"{'white bread', 'cream cheese '}",0.010005130836326322
0.05,0.3,"{'white bread', 'ice cream'}",0.00538737814263725
0.05,0.3,"{'whipped/sour cream', 'shopping bags'}",0.024371472550025655
0.05,0.3,"{'whipped/sour cream', 'newspapers'}",0.027706516162134428
0.05,0.3,"{'whipped/sour cream', 'cream cheese '}",0.014622883530015392
0.05,0.3,"{'whipped/sour cream', 'ice cream'}",0.011287839917906618
0.05,0.3,"{'newspapers', 'other vegetables'}",0.05156490507952796
0.05,0.3,"{'berries', 'butter'}",0.01051821446895844
0.05,0.3,"{'butter', 'cream cheese '}",0.01539250897896357
0.05,0.3,"{'butter', 'ice cream'}",0.01051821446895844
0.05,0.3,"{'newspapers', 'root vegetables'}",0.03873781426372499
0.05,0.3,"{'root vegetables', 'cream cheese '}",0.02539763981528989
0.05,0.3,"{'root vegetables', 'ice cream'}",0.014366341713699333
0.05,0.3,"{'shopping bags', 'berries'}",0.017444843509492047
0.05,0.3,"{'shopping bags', 'ice cream'}",0.01051821446895844
0.05,0.3,"{'berries', 'newspapers'}",0.013340174448435094
0.05,0.3,"{'newspapers', 'cream cheese '}",0.01616213442791175
0.05,0.3,"{'newspapers', 'ice cream'}",0.008209338122113904
0.05,0.3,"{'chicken', 'pastry'}",0.02103642893791688
0.05,0.3,"{'pastry', 'dessert'}",0.018727552591072345
